causality_pair,x_variable,y_variable,best_lag,f_statistic,p_value,significant,lag_1_f_stat,lag_1_p_value,lag_2_f_stat,lag_2_p_value,lag_3_f_stat,lag_3_p_value,lag_4_f_stat,lag_4_p_value,lag_5_f_stat,lag_5_p_value
whale_volume_ma30 → net_flow_lag6,whale_volume_ma30,net_flow_lag6,5,4.312326845398863,0.0006532057099083464,True,0.005363801546273549,0.9416217032197021,0.923233274942706,0.3973473047028149,4.134953306550074,0.006185907111955748,4.690645964336787,0.0008962724589022978,4.312326845398863,0.0006532057099083464
exchange_inflow → whale_volume_ma7,exchange_inflow,whale_volume_ma7,5,4.265828225790409,0.0007224090052585017,True,0.2115418763040551,0.6455954213716552,5.280194931729886,0.005139653516804057,2.8214695504600034,0.0375089432205197,3.2926170843031826,0.010586008110524113,4.265828225790409,0.0007224090052585017
net_flow → whale_volume_ma7,net_flow,whale_volume_ma7,2,4.252305993781231,0.014318680141516391,True,0.08724458215583684,0.7677305259811189,4.252305993781231,0.014318680141516391,3.2744030473741312,0.020265712723184344,2.554433676767906,0.037135589255658095,2.828188737739585,0.014899707729569374
fear_greed_index → whale_volume_lag3,fear_greed_index,whale_volume_lag3,5,3.839547353945838,0.001806087288293071,True,0.7593717196642475,0.3835960279844123,1.0940496772743467,0.33499345951327286,0.8764351297692005,0.4525012575212455,0.5988372748592027,0.6634969895685839,3.839547353945838,0.001806087288293071
exchange_inflow → whale_activity,exchange_inflow,whale_activity,4,3.558353143117513,0.006671801102914385,True,7.253453611747398,0.007116459592155662,4.761559927289405,0.008618075806128389,3.9029270360213366,0.008533761674367311,3.558353143117513,0.006671801102914385,2.8805557792797027,0.013395120841299792
net_flow_lag1 → whale_volume_ma7,net_flow_lag1,whale_volume_ma7,4,3.464973164494992,0.007850752162612896,True,6.964073239380782,0.008359930877109624,4.552275549965407,0.010617331953652075,3.239381858841125,0.0212591743321851,3.464973164494992,0.007850752162612896,2.81061890379195,0.015440191795257938
whale_volume_lag1 → net_flow_lag3,whale_volume_lag1,net_flow_lag3,2,3.289531634262075,0.03740801934958646,True,1.1873263050865157,0.27595841656533227,3.289531634262075,0.03740801934958646,0.6331631786509216,0.5935893632867845,1.2404165407418513,0.2915122046780404,0.8467258110376545,0.5164163894403782
whale_volume_ma7 → net_flow_lag6,whale_volume_ma7,net_flow_lag6,3,3.225358633266639,0.02167026026151577,True,0.6941329671485111,0.404829509099668,0.24759757931830528,0.7806902556588147,3.225358633266639,0.02167026026151577,2.7666304344445427,0.026012968344413735,2.3929674160154804,0.03552604983899649
whale_volume_lag6 → whale_activity,whale_volume_lag6,whale_activity,5,3.2119290764771096,0.0067755126979526644,True,3.4932035412809492,0.06172011549443495,2.2131466609707537,0.10953747659030713,2.660881017506428,0.04656870762712768,2.852604301145191,0.022492140071934917,3.2119290764771096,0.0067755126979526644
whale_activity → whale_volume_usd,whale_activity,whale_volume_usd,5,3.1532312487784075,0.0076521412840103225,True,3.0346423786925953,0.08160858752334897,1.802045375131639,0.1651426157113724,2.9916745207510727,0.029788124049304834,2.7384235224014355,0.027280271934697564,3.1532312487784075,0.0076521412840103225
whale_volume_usd → net_flow_lag1,whale_volume_usd,net_flow_lag1,2,3.138236449878077,0.043503937762406436,True,0.9754513739862384,0.3234052629548827,3.138236449878077,0.043503937762406436,1.2490578768811604,0.2902977646177425,1.3540124880701954,0.24749124932963157,0.8607862696314938,0.5066686097129428
whale_activity → net_flow_lag3,whale_activity,net_flow_lag3,2,3.0715100418289034,0.04649932278689917,True,0.061263475592236896,0.8045271980122186,3.0715100418289034,0.04649932278689917,1.9778029003040578,0.1151436212459866,2.1598508266406635,0.07105232667192468,1.868445212268482,0.09652596692490399
fear_greed_index → btc_price,fear_greed_index,btc_price,3,2.9879851390577605,0.02993766416893073,True,2.664551895822612,0.10271330180487445,3.405239454990183,0.03332937657574299,2.9879851390577605,0.02993766416893073,1.9873215053238205,0.09375334673278364,1.7768632797742596,0.11413637115118272
whale_volume_lag3 → whale_activity,whale_volume_lag3,whale_activity,5,2.775036955466903,0.016593391194834425,True,0.17495129058673242,0.6757788167458378,0.4820930901320907,0.6175382002376464,1.8156900070971171,0.1420899199312062,2.7644318777212136,0.026109663587140796,2.775036955466903,0.016593391194834425
whale_volume_lag1 → whale_volume_ma7,whale_volume_lag1,whale_volume_ma7,3,2.766210569520877,0.04041301617294764,True,0.19509162302350738,0.6587445931765541,2.1309458528108656,0.11890760024624539,2.766210569520877,0.04041301617294764,0.7313310088419471,0.5704768305089787,0.4370124883779815,0.8229471035234854
exchange_outflow → whale_volume_usd,exchange_outflow,whale_volume_usd,4,2.6265898892944404,0.03291811030044894,True,0.025274785783097813,0.8736951387860554,1.5524699655854732,0.2118972460034301,2.2583818483941642,0.07965348981760006,2.6265898892944404,0.03291811030044894,2.3099159875781234,0.041781007707096994
whale_volume_ma7 → whale_volume_ma30,whale_volume_ma7,whale_volume_ma30,4,2.610316596312296,0.03382693150472119,True,1.798122231996237,0.18004277191981566,2.178258451405856,0.11342060899757207,2.4713454374573662,0.06002396303435691,2.610316596312296,0.03382693150472119,2.076342883857917,0.065436913521576
whale_volume_usd → whale_volume_ma7,whale_volume_usd,whale_volume_ma7,3,2.609447237942724,0.04989783450155411,True,3.0089492603403087,0.08291026160440974,0.4941479725500901,0.6101409728777016,2.609447237942724,0.04989783450155411,0.8499597751345803,0.4933959011440193,0.5008205350116761,0.7758453194084859
btc_price → net_flow,btc_price,net_flow,4,2.5842170533101325,0.035335233441500725,True,0.018343266628724555,0.8922753496848916,0.8730016820305924,0.4178037218894852,2.042368389121841,0.1058331573559222,2.5842170533101325,0.035335233441500725,1.8851397399203456,0.09359802949112404
fear_greed_index → exchange_inflow,fear_greed_index,exchange_inflow,1,3.226852873650099,0.07254191303501183,False,3.226852873650099,0.07254191303501183,1.6176782263014664,0.1985345585356587,1.0530973040447777,0.367880503658341,0.772769397164116,0.5427954502328698,0.6908351177509893,0.6303729717542741
whale_volume_ma7 → fear_greed_index,whale_volume_ma7,fear_greed_index,1,3.1897281613012938,0.07420487531135703,False,3.1897281613012938,0.07420487531135703,1.5985350815814672,0.2023675274901653,1.2144975160695917,0.3028240026050444,1.116311656479223,0.34691183235622985,0.9968333840089845,0.4180211258780333
net_flow_lag1 → fear_greed_index,net_flow_lag1,fear_greed_index,1,3.073621496764129,0.07967574315495728,False,3.073621496764129,0.07967574315495728,1.818811651769696,0.16240020799426172,1.5084022746447328,0.21029174696716438,1.1393705003721848,0.33601665380467716,1.2296341247427598,0.29237516440708367
whale_volume_lag6 → btc_price,whale_volume_lag6,btc_price,2,2.946287666124368,0.05268892521416251,False,2.4954782293358355,0.11428075443118942,2.946287666124368,0.05268892521416251,1.6963664971592238,0.16563716933846234,1.3635510977407583,0.24406944878675085,1.1345543741108417,0.3396436420259502
whale_activity → net_flow_lag1,whale_activity,net_flow_lag1,2,2.9423760639789487,0.052895014887244615,False,3.240393960278085,0.0719453480620243,2.9423760639789487,0.052895014887244615,2.1789097467705485,0.08846349856032173,2.0959820958288344,0.07877251638861368,2.0227270164179463,0.07241158675539756
exchange_inflow → net_flow,exchange_inflow,net_flow,1,2.7401675940697867,0.0979607261777291,False,2.7401675940697867,0.0979607261777291,2.2567587123505346,0.10486991223252318,1.0774753927072844,0.3573332345574115,0.572492751416975,0.6826161291958025,0.6631001627685642,0.6514965688588995
exchange_outflow → net_flow,exchange_outflow,net_flow,1,2.7401675940697867,0.0979607261777291,False,2.7401675940697867,0.0979607261777291,2.2567587123505346,0.10486991223252318,1.0774753927074014,0.35733323455743976,0.572492751416884,0.682616129195922,0.6631001627685642,0.6514965688588995
whale_volume_ma7 → net_flow_lag3,whale_volume_ma7,net_flow_lag3,1,2.710802487291683,0.09977721350557771,False,2.710802487291683,0.09977721350557771,1.2000361327092794,0.3013302626663914,0.5380599025498606,0.6562169740787511,0.38685298301386317,0.8181899533196977,0.3325942937260431,0.893484412831576
whale_volume_lag3 → target_price,whale_volume_lag3,target_price,2,2.404540559699612,0.09048389386275953,False,0.5652513296970374,0.45221200270668505,2.404540559699612,0.09048389386275953,1.5748027145033736,0.19336963489662143,1.6654940748730378,0.1551802507551904,1.3320857367380814,0.24748259051634058
net_flow_lag3 → btc_price,net_flow_lag3,btc_price,1,2.2453727649957727,0.13412145943824103,False,2.2453727649957727,0.13412145943824103,0.5188596411919225,0.595253190279982,0.2861667938169382,0.8354243217062626,0.272777860217341,0.8956532970709703,0.2951309204347315,0.9158185019289451
net_flow_lag1 → target_price,net_flow_lag1,target_price,1,2.140612011609122,0.1435510433350286,False,2.140612011609122,0.1435510433350286,1.6725763961710283,0.18794063745510572,0.9788594881536885,0.40165904828493226,0.8835611350892264,0.4728293931962645,0.9059964454926446,0.4760386543015308
whale_volume_lag3 → whale_volume_ma30,whale_volume_lag3,whale_volume_ma30,5,2.122221882452811,0.059972821623054895,False,1.3850365484642753,0.23933991917795402,2.766558047836847,0.06304114684013978,1.8567027481460006,0.1347558136378692,0.7745490210955728,0.5416241144116285,2.122221882452811,0.059972821623054895
whale_activity → whale_volume_ma7,whale_activity,whale_volume_ma7,1,2.0265155205758414,0.1546802592998152,False,2.0265155205758414,0.1546802592998152,1.727640745214857,0.1778828485181712,0.6979962733863864,0.5532085224670296,1.1380652086328387,0.33662594166995324,1.1277026066753473,0.34326460788386837
whale_volume_lag3 → whale_volume_ma7,whale_volume_lag3,whale_volume_ma7,3,1.9264163797440064,0.12310804284011978,False,1.0209412310549373,0.31237860509003385,1.758331512265426,0.17251265980246872,1.9264163797440064,0.12310804284011978,0.4751900107379535,0.7539995059149223,0.735880023025015,0.5964958176646706
btc_price → net_flow_lag1,btc_price,net_flow_lag1,5,1.9080725161225727,0.0897092179518056,False,0.00327491477484738,0.9543683436324297,0.05453869841464467,0.9469228182035585,0.8874167957147565,0.4468096217577796,1.7405566075967975,0.1382119043305363,1.9080725161225727,0.0897092179518056
target_price → net_flow,target_price,net_flow,5,1.908022808729847,0.08971748350844634,False,0.003286630143006521,0.9542868865741924,0.05407991220015909,0.9473573370132508,0.8874631005532021,0.44678574608024124,1.7410259740595833,0.13811136987380707,1.908022808729847,0.08971748350844634
whale_activity → net_flow,whale_activity,net_flow,1,1.8857944165018614,0.16978125322720825,False,1.8857944165018614,0.16978125322720825,1.0008372938483887,0.36769627863549503,0.8062911260644261,0.49023873682027563,0.8813484049620316,0.4741656925059119,0.7525026279511879,0.5841612618267258
net_flow → target_price,net_flow,target_price,2,1.8166499398028249,0.16275121729810368,False,0.0023747570926274542,0.9611365830626241,1.8166499398028249,0.16275121729810368,1.0074464235657896,0.3883522773056495,0.8097203854224984,0.518783065317443,0.8211577240479966,0.5343973076868782
net_flow_lag1 → btc_price,net_flow_lag1,btc_price,2,1.816634277271643,0.162753763279427,False,0.0023728435648749636,0.9611522314766456,1.816634277271643,0.162753763279427,1.0073755070428707,0.3883848199104867,0.8091389827935344,0.5191557838952958,0.8211312597641474,0.5344160843205732
btc_price → exchange_outflow,btc_price,exchange_outflow,4,1.8064859454001976,0.12473132739145841,False,0.0029797763039246567,0.956470926412186,0.48937919240348915,0.6130565757169562,1.466422150833707,0.2216885407682514,1.8064859454001976,0.12473132739145841,1.3987112724189623,0.22147331338235607
whale_volume_lag6 → exchange_inflow,whale_volume_lag6,exchange_inflow,3,1.7929939651390296,0.14630963926498425,False,0.22940421328838315,0.6320013986038935,1.0466936781170761,0.35122697904140016,1.7929939651390296,0.14630963926498425,1.6869306324386057,0.15014996859593163,1.6329621820821836,0.14775818991732953
net_flow_lag6 → whale_volume_usd,net_flow_lag6,whale_volume_usd,5,1.71089108449025,0.12858314512123883,False,0.7007401283739075,0.4026028279238506,0.30907185898688716,0.7341517756093767,0.12394149816651924,0.9459913745020632,0.958037989512133,0.42936589726877883,1.71089108449025,0.12858314512123883
whale_volume_lag6 → net_flow,whale_volume_lag6,net_flow,4,1.6949162417784212,0.14831443344403067,False,0.45420949711465464,0.5003954115385854,0.2132995380609589,0.8079265547610843,0.8166537430441937,0.48451259360302446,1.6949162417784212,0.14831443344403067,1.4252300525934056,0.2117842366561277
whale_volume_usd → net_flow_lag3,whale_volume_usd,net_flow_lag3,1,1.6795300416612635,0.19508815666802903,False,1.6795300416612635,0.19508815666802903,0.360199791307373,0.6975676139748668,1.1216389167550327,0.33889269771719477,0.8006338547345887,0.5246270316595336,0.9216271024729501,0.4657122040636038
whale_volume_lag3 → btc_price,whale_volume_lag3,btc_price,3,1.6294073463233532,0.1804141535951929,False,0.260047999632003,0.610125277418412,0.2235397805982915,0.7996966193472979,1.6294073463233532,0.1804141535951929,1.219453683382715,0.30031918304405314,1.3378892968706941,0.2451198554743879
net_flow_lag6 → fear_greed_index,net_flow_lag6,fear_greed_index,5,1.6289428643302375,0.14881316484350018,False,0.8964178742743546,0.3438214706708873,0.7851300261138213,0.45615563997843733,0.6030880229231401,0.6129749626385902,0.5086105240228055,0.7294261244252638,1.6289428643302375,0.14881316484350018
whale_volume_lag3 → net_flow_lag6,whale_volume_lag3,net_flow_lag6,1,1.6197961010600077,0.20322038062053227,False,1.6197961010600077,0.20322038062053227,0.33910525402193326,0.7124352182440593,1.1044330141394172,0.3459759553739686,0.7955564759589999,0.5279099974682651,0.9135645139033667,0.4710214730871054
whale_volume_lag6 → whale_volume_ma30,whale_volume_lag6,whale_volume_ma30,2,1.5842522786561364,0.20527548414512395,False,1.250297237386572,0.2635866381418574,1.5842522786561364,0.20527548414512395,1.2892876046611088,0.2763039156843274,1.3222198749427745,0.2591969694851115,1.2228125990483514,0.295583453570235
whale_volume_lag6 → whale_volume_ma7,whale_volume_lag6,whale_volume_ma7,2,1.566727518624792,0.20890068961832128,False,0.15939742425894124,0.6897407612555683,1.566727518624792,0.20890068961832128,1.1631420461296427,0.32232781587651366,1.0136453084977735,0.3988581466466523,0.9699552038712076,0.4346790966050639
whale_volume_lag6 → net_flow_lag6,whale_volume_lag6,net_flow_lag6,1,1.5650633438977168,0.21102445735673353,False,1.5650633438977168,0.21102445735673353,1.330407671233857,0.2645279823016573,0.32323069690635264,0.8085838126189625,0.9432547476036371,0.43775728096071176,0.6531470033131493,0.6591142040190503
whale_volume_lag3 → net_flow_lag3,whale_volume_lag3,net_flow_lag3,1,1.5615429745933256,0.21153843954511317,False,1.5615429745933256,0.21153843954511317,1.3191425765275422,0.2675220594948738,0.3191936208248215,0.811512912552711,0.9528934934616176,0.43227271139090884,0.6749117334173277,0.6424803103962173
whale_volume_usd → fear_greed_index,whale_volume_usd,fear_greed_index,1,1.552843911669715,0.2128149080423751,False,1.552843911669715,0.2128149080423751,0.9015587767506545,0.4060481809812425,1.2567769861407936,0.28756426559179116,1.241588011352095,0.2910264885299879,1.0732953841397213,0.3730529830965786
whale_volume_lag1 → fear_greed_index,whale_volume_lag1,fear_greed_index,3,1.5381068330176084,0.2025582141154465,False,0.011191195583446745,0.9157573858454549,1.5229638853695722,0.21823595295822262,1.5381068330176084,0.2025582141154465,1.2837694485467723,0.27398536980297833,1.0373776657722806,0.3937268534046297
whale_volume_ma30 → target_price,whale_volume_ma30,target_price,2,1.5327515174191637,0.21611254699708418,False,1.0798389449913253,0.2988186345112916,1.5327515174191637,0.21611254699708418,1.3415852134953525,0.259024128733228,1.0094432758324172,0.4011050967821273,0.8100460917480306,0.5423102684387089
whale_volume_lag1 → net_flow_lag1,whale_volume_lag1,net_flow_lag1,1,1.5230557058170353,0.21725583086665662,False,1.5230557058170353,0.21725583086665662,1.3325117718567951,0.2639724747141973,0.3348790202054269,0.8001301217874266,0.9761409499012315,0.4192506131921627,0.6862314120605029,0.6338672920228344
whale_volume_usd → net_flow,whale_volume_usd,net_flow,1,1.5225094627938482,0.21733829128265372,False,1.5225094627938482,0.21733829128265372,1.3553129267173467,0.25802705124535613,0.33466728123858436,0.8002837986747839,0.9822876474970206,0.415856312752231,0.6840228276244632,0.6355454759228112
exchange_outflow → whale_volume_ma30,exchange_outflow,whale_volume_ma30,4,1.5206100744386288,0.19338166677329116,False,1.1555400467802188,0.28248021206815405,0.07794569890472888,0.9250165588475971,0.5410628849223266,0.6541821753062281,1.5206100744386288,0.19338166677329116,1.0746278925895565,0.3723014222040491
target_price → net_flow_lag3,target_price,net_flow_lag3,3,1.4654000698329475,0.221973004176912,False,0.15950240322783352,0.6896439270979633,0.40932069466932286,0.6641389229824392,1.4654000698329475,0.221973004176912,1.2501593447299875,0.2874932565995006,1.1134663776242633,0.35088121825086505
net_flow → btc_price,net_flow,btc_price,1,1.4501199387043269,0.22860518663666823,False,1.4501199387043269,0.22860518663666823,1.2092475241374345,0.29856957993979055,1.1802077864853504,0.3157264204816977,0.845495186018188,0.49617234980957337,0.7239884452888696,0.6053787144036856
whale_activity → net_flow_lag6,whale_activity,net_flow_lag6,5,1.433646048006008,0.20878592046044395,False,0.5061897118129592,0.47684914630060937,0.28118294908141833,0.7549104392631157,0.24468236943430935,0.8651601538855779,0.3234306789114328,0.8624134040805483,1.433646048006008,0.20878592046044395
whale_volume_lag6 → exchange_outflow,whale_volume_lag6,exchange_outflow,5,1.4177927230754868,0.21446442996243043,False,1.3584702303360132,0.24389688174721258,0.8585866332018429,0.42386641757843424,0.4690369051883497,0.7038915396125915,1.3114419059924924,0.26327179030105313,1.4177927230754868,0.21446442996243043
exchange_outflow → fear_greed_index,exchange_outflow,fear_greed_index,2,1.3862212114328747,0.25018104411149533,False,0.4675971414069193,0.4941483125897095,1.3862212114328747,0.25018104411149533,0.9683078179286517,0.406666848836576,0.7382554408734265,0.565798171132037,0.9256035789485351,0.46310735449211027
target_price → exchange_outflow,target_price,exchange_outflow,5,1.3589240043164896,0.23671327252291793,False,0.044577456937817124,0.8327974750835722,0.07456115201819524,0.9281524625124202,0.42261494338156225,0.7367961545358621,1.1174942599553075,0.34634624682501225,1.3589240043164896,0.23671327252291793
net_flow → whale_activity,net_flow,whale_activity,1,1.33709449482464,0.24764051688032712,False,1.33709449482464,0.24764051688032712,1.1994771497906394,0.3014986112963412,0.8479295875850444,0.467548164707444,0.6407586851644118,0.6334286942131215,0.5988623517192331,0.7008624307049485
whale_volume_lag1 → target_price,whale_volume_lag1,target_price,4,1.322039568253036,0.25926469073340963,False,0.01955283646866611,0.8888026908640787,0.15030886774793298,0.86044875963557,0.13576154089063944,0.9387250840780446,1.322039568253036,0.25926469073340963,1.0559306723019968,0.38294795399934656
whale_volume_usd → exchange_outflow,whale_volume_usd,exchange_outflow,2,1.289211194296756,0.27564311790603724,False,0.34526152804123456,0.5568527100983248,1.289211194296756,0.27564311790603724,0.9204864049697166,0.4300212088018328,0.8539033016338962,0.490951969409661,0.7121302664328123,0.6142819281443685
whale_volume_ma30 → fear_greed_index,whale_volume_ma30,fear_greed_index,5,1.2888876366535915,0.26566858611718175,False,0.28716539440903666,0.592083109556099,0.15468774785567935,0.8566895827017419,0.17283795041577926,0.9147961919304451,0.45895500924887367,0.7659133924526393,1.2888876366535915,0.26566858611718175
whale_volume_ma30 → btc_price,whale_volume_ma30,btc_price,3,1.2324797493450097,0.2962473535562221,False,0.1268629941609239,0.7217324638751277,1.0242303579208407,0.35920032656238515,1.2324797493450097,0.2962473535562221,1.0106771788574636,0.40044430228875255,0.8073930681106963,0.5442081121444953
whale_volume_lag6 → net_flow_lag1,whale_volume_lag6,net_flow_lag1,5,1.2284399068855958,0.29293481167447527,False,0.0027464931305065613,0.9582079440544882,0.1466534430581143,0.8635995033584614,0.17843822875026133,0.9110577639039685,0.7499773892826229,0.5579257236108094,1.2284399068855958,0.29293481167447527
whale_volume_ma30 → net_flow,whale_volume_ma30,net_flow,4,1.226487249729613,0.29733978819075235,False,0.10024503742134516,0.7515581493978675,0.13212790231221125,0.8762340995844653,0.4480391115677232,0.7187031096516479,1.226487249729613,0.29733978819075235,0.9149745871990393,0.47009025951147987
fear_greed_index → whale_volume_lag6,fear_greed_index,whale_volume_lag6,4,1.225064129075887,0.2979406197821549,False,0.27899045992888244,0.5974033455034296,0.10002799239860387,0.9048151575242825,1.018632864989637,0.3832479185575574,1.225064129075887,0.2979406197821549,1.0381907131128796,0.39325002414256377
target_price → net_flow_lag1,target_price,net_flow_lag1,5,1.2205009946776775,0.29667698347372246,False,0.8049942366821525,0.3696774719171878,0.4506303239669714,0.6372702081096042,0.40592183873877974,0.7487574097774363,1.0123426367387842,0.39955370215875635,1.2205009946776775,0.29667698347372246
net_flow_lag3 → fear_greed_index,net_flow_lag3,fear_greed_index,1,1.213549318647106,0.2707200749699072,False,1.213549318647106,0.2707200749699072,0.624414529872547,0.5356456460609867,0.9033162772483737,0.438672324766616,0.7027492420660438,0.5900026155544791,0.8691291813894111,0.5009333363793581
btc_price → net_flow_lag6,btc_price,net_flow_lag6,5,1.1948089346827322,0.3090481287738543,False,0.11658015494772281,0.7327978846539434,0.751143257823918,0.47191701346962034,0.6635670346735099,0.5744085315312293,0.5094651934136754,0.728797616449196,1.1948089346827322,0.3090481287738543
target_price → whale_activity,target_price,whale_activity,2,1.1940427214453784,0.30314020895158916,False,0.4462972507550337,0.5041507876076945,1.1940427214453784,0.30314020895158916,0.7775897676334825,0.5063723058427638,0.7833948234876295,0.5358238869420837,0.7038138558234662,0.6205510868904035
whale_volume_usd → target_price,whale_volume_usd,target_price,5,1.086056205299985,0.3659010026808409,False,0.11221277931684116,0.737662630157555,0.06470309222995863,0.9373470570401607,0.07322028793794222,0.9743497720181803,0.0950519935112544,0.9840568105192378,1.086056205299985,0.3659010026808409
whale_volume_lag1 → btc_price,whale_volume_lag1,btc_price,5,1.0860559666070038,0.365901135511844,False,0.11214137451549934,0.7377430349523021,0.06460573994012109,0.9374383103658674,0.07331693976400783,0.9743011767000914,0.09509736096333125,0.9840425387953615,1.0860559666070038,0.365901135511844
btc_price → whale_volume_ma7,btc_price,whale_volume_ma7,1,1.0819894406025323,0.29833805823220405,False,1.0819894406025323,0.29833805823220405,0.524531037603988,0.5918880149422547,0.32057570590907614,0.8105102162836723,0.2918583474259147,0.8834039874873509,0.604746970617073,0.6963283513659154
whale_volume_ma7 → btc_price,whale_volume_ma7,btc_price,1,1.0373909608744103,0.30851245136398214,False,1.0373909608744103,0.30851245136398214,0.4063243843493271,0.6661313220325153,0.38519268682920893,0.7636843705640884,0.2910241092518632,0.883946937001772,0.3133520927608969,0.9051940308792832
net_flow_lag6 → target_price,net_flow_lag6,target_price,5,1.0031664740199004,0.41415990919889034,False,0.030457076590284356,0.8614691199549993,0.6902544351451079,0.5015294089445544,0.6865076761421006,0.5602204702020199,0.8410209278812124,0.49896499860208865,1.0031664740199004,0.41415990919889034
net_flow_lag3 → whale_volume_usd,net_flow_lag3,whale_volume_usd,1,0.9982677357747858,0.31781186342700385,False,0.9982677357747858,0.31781186342700385,0.2140985801945559,0.8072813386623486,0.37777230841686893,0.7690441158342448,0.3515553243310768,0.8430883537861599,0.32863469625714864,0.8959330762293723
whale_volume_ma30 → net_flow_lag1,whale_volume_ma30,net_flow_lag1,5,0.9461338043085947,0.4498042953875627,False,0.17167478904041425,0.6786577224766465,0.49002279941056304,0.6126622659796295,0.3063723910758784,0.8208090748580035,0.7376676335398008,0.5661945305210545,0.9461338043085947,0.4498042953875627
whale_volume_lag6 → target_price,whale_volume_lag6,target_price,2,0.9311972394920586,0.3941973838552436,False,0.037833313810791615,0.8457916045655008,0.9311972394920586,0.3941973838552436,0.49101476322150506,0.6885329153119255,0.5716754556911191,0.6832115256756464,0.6860273993801292,0.6340222616139457
net_flow_lag6 → whale_volume_lag3,net_flow_lag6,whale_volume_lag3,1,0.9287029782485515,0.3352790632742144,False,0.9287029782485515,0.3352790632742144,0.19480779046292881,0.823003412809492,0.349462163773265,0.7895481577390698,0.32752947078720557,0.8596304710697951,0.30866130143946097,0.9079737959001415
btc_price → net_flow_lag3,btc_price,net_flow_lag3,5,0.9106387039085853,0.4729572763199662,False,0.01377029961996885,0.9065931227006552,0.584657519464399,0.557361232671216,0.5328246631670368,0.6597726753832359,0.4306746957358851,0.7865756072289934,0.9106387039085853,0.4729572763199662
fear_greed_index → target_price,fear_greed_index,target_price,3,0.8564775341365635,0.4629946053618881,False,0.19619848700099385,0.6578394091840275,0.7692405364455206,0.46345773381947375,0.8564775341365635,0.4629946053618881,0.7632667688199638,0.5490748498120068,0.67745908808326,0.6405395567412913
net_flow_lag6 → whale_volume_lag1,net_flow_lag6,whale_volume_lag1,5,0.8535621455411541,0.5116641931238058,False,0.01339543309454683,0.9078675475078363,0.5616563507721088,0.5703246725991238,0.01898746280012617,0.9964445495281921,0.3433750548229024,0.8487622525945635,0.8535621455411541,0.5116641931238058
target_price → whale_volume_lag6,target_price,whale_volume_lag6,1,0.8471730087126529,0.35742846860362476,False,0.8471730087126529,0.35742846860362476,0.4204367152492147,0.6567992741966852,0.4406599591729523,0.7239375709689666,0.3929496904128661,0.8138311579938392,0.3257419760404708,0.8977094066983291
whale_volume_lag1 → net_flow,whale_volume_lag1,net_flow,1,0.8402113605051542,0.3594111537432262,False,0.8402113605051542,0.3594111537432262,0.7440573113683971,0.47527116232439837,0.40267831037214674,0.7510880740271915,1.0159405790685292,0.39763483043370823,0.6539860232183512,0.6584714249686171
net_flow_lag3 → target_price,net_flow_lag3,target_price,1,0.831310691366137,0.36196820071811897,False,0.831310691366137,0.36196820071811897,0.35272253627003913,0.7028017846582857,0.34694298095968656,0.7913756406003709,0.34328671911784014,0.8488232983010444,0.4306010613347736,0.8275500373727757
net_flow_lag6 → exchange_inflow,net_flow_lag6,exchange_inflow,1,0.8040164579262049,0.3699682877271727,False,0.8040164579262049,0.3699682877271727,0.8861012310783807,0.4123695908433571,0.6709615380261398,0.5698082826390153,0.5261171656931958,0.716558327142342,0.4728627699530466,0.7967385425467711
exchange_outflow → whale_volume_ma7,exchange_outflow,whale_volume_ma7,4,0.7743278153946762,0.5417696300734152,False,0.012903872547540135,0.9095664010907499,0.335938279115106,0.7146945416033985,0.596951006281247,0.6169798070461858,0.7743278153946762,0.5417696300734152,0.7498091920388147,0.586153064883149
net_flow → whale_volume_lag6,net_flow,whale_volume_lag6,4,0.7624269831900807,0.5496317838692482,False,0.278592176403196,0.5976650852415826,0.2023674916391876,0.8168060416934098,0.4522511121623337,0.7157219045763823,0.7624269831900807,0.5496317838692482,0.6318186461881218,0.6754867415510964
net_flow_lag1 → whale_volume_lag6,net_flow_lag1,whale_volume_lag6,3,0.7384084216486676,0.5290452232403378,False,0.062226694540239935,0.8030278984948755,0.5533375380879322,0.575087078639458,0.7384084216486676,0.5290452232403378,0.7557303078700304,0.5540844186674954,0.6391252409285432,0.6698714977504967
net_flow_lag1 → whale_activity,net_flow_lag1,whale_activity,1,0.7299482993661278,0.39296922750807073,False,0.7299482993661278,0.39296922750807073,0.24631231252854693,0.7816941278828208,0.13179360785051306,0.9411867030393525,0.33238668034124613,0.8563170697475186,0.23018054210537972,0.9494665760083241
btc_price → whale_volume_usd,btc_price,whale_volume_usd,5,0.7208307195114904,0.6077452823481873,False,0.045978234217893696,0.8302301686872657,0.02487708202611776,0.9754300070749046,0.06962091619016031,0.9761414211458821,0.05682723929723027,0.9940069915337116,0.7208307195114904,0.6077452823481873
exchange_outflow → target_price,exchange_outflow,target_price,2,0.7193133153185653,0.48717199881206563,False,0.02947411522510311,0.8637006569201735,0.7193133153185653,0.48717199881206563,0.4340825764372848,0.7286152489268334,0.36834625242591434,0.8313220802231085,0.31254909378443513,0.9056720297920938
net_flow_lag3 → whale_volume_ma7,net_flow_lag3,whale_volume_ma7,2,0.7057761521325682,0.4938085394259125,False,0.26379040007997373,0.6075663883736875,0.7057761521325682,0.4938085394259125,0.7920675142788517,0.4981838046581142,0.6772583496781043,0.6076917911105932,0.5261808070565506,0.7566392626691811
